Country,airport_code,type,name,location_raw,opening_hours_raw,url,conditions_raw,facilities_raw,slug,airport_name,terminal,City
New Zealand,AKL,EAT,Blue Marble Lane,"Auckland Intl, International Terminal","08: 00 - 22:00 daily
Note: For Cardholders who pay for individual visits or guest visits, please check this particular offer against your visit fee to ensure it represents value for you. We advise Cardholders to review full Conditions of access below before visiting.

Blue Marble Lane Bar & Eatery offers delicious meals with family and friends and relax and watch skilled chefs work in the open kitchen whilst enjoying fast service by well trained staff.",https://my.prioritypass.com/en-GB/lounges/new-zealand/auckland/akl2d-blue-marble-lane,"1. Cardholders can use their lounge visit entitlement to receive NZD$42 off the bill. Each NZD$42 deduction represents a single lounge visit within the Cardholder’s existing lounge visit allocation for which the Cardholder will, where applicable, be charged. E.g. if a Cardholder registers 1 Guest they will receive NZD$84 off their bill which will be charged as 1 Cardholder visit + 1 Guest visit on their account. Only 1 card per visit per Cardholder will be accepted and at point of  registration. 2. The NZD$42 is valid for the purchase of any meal and/or drinks. To be eligible, Cardholders must present a valid Card and Boarding Pass with confirmed same-day travel before placing an order. 3. NZD$42 is non-transferable & cannot be exchanged for cash substitute or refund if the final bill is lower than NZD$42 per person. 4. Cardholder is responsible for the balance if total final bill exceeds NZD$42 per person. Any remaining balance cannot be used towards gratuity. 5. Priority Pass and its Affiliates Companies shall not be liable should the offer value be less than Customers lounge visit entitlement. Customers who pay for lounge and guest visits are advised to review programme Conditions of Use prior to accessing the offer. 6. This location is offered as an alternative to a lounge visit and other airport experiences. Using entitlements repeatedly within a single airport trip may result in charges from your benefit provider.","Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Soft drinks
Televisions
Wi-Fi",akl2d-blue-marble-lane,Auckland Airport,International Terminal,Auckland
New Zealand,AKL,EAT,Best Ugly Bagels,"Auckland Intl, Domestic Terminal","05: 00 - 21:00 daily
Note: For Cardholders who pay for individual visits or guest visits, please check this particular offer against your visit fee to ensure it represents value for you. We advise Cardholders to review full Conditions of access below before visiting.

Best Ugly Bagels, hand crafted Montreal Style bagels made fresh in New Zealand. Kiosk. Bagels made fresh to order with your choice of toppings. Coffee available all day, also beer, wine and soda offering.",https://my.prioritypass.com/en-GB/lounges/new-zealand/auckland/akl4d-best-ugly-bagels,"1. Cardholders can use their lounge visit entitlement to receive NZD$42 off the bill. Each NZD$42 deduction represents a single lounge visit within the Cardholder’s existing lounge visit allocation for which the Cardholder will, where applicable, be charged. E.g. if a Cardholder registers 1 Guest they will receive NZD$84 off their bill which will be charged as 1 Cardholder visit + 1 Guest visit on their account. Only 1 card per visit per Cardholder will be accepted and at point of  registration. 2. The NZD$42 is valid for the purchase of any meal and/or drinks. To be eligible, Cardholders must present a valid Card and Boarding Pass with confirmed same-day travel before placing an order. 3.  NZD$42 is non-transferable & cannot be exchanged for cash substitute or refund if the final bill is lower than NZD$42 per person. 4. Cardholder is responsible for the balance if total final bill exceeds NZD$42 per person. Any remaining balance cannot be used towards gratuity. 5. Priority Pass and its Affiliates Companies shall not be liable should the offer value be less than Customers lounge visit entitlement. Customers who pay for lounge and guest visits are advised to review programme Conditions of Use prior to accessing the offer. 6. This location is offered as an alternative to a lounge visit and other airport experiences. Using entitlements repeatedly within a single airport trip may result in charges from your benefit provider.","Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Soft drinks
Wi-Fi",akl4d-best-ugly-bagels,Auckland Airport,Domestic Terminal,Auckland
Spain,ALC,EAT,Enrique Tomas,"Alicante, Terminal","04:30 - 22:00 daily
Note: For Cardholders who pay for individual visits or guest visits, please check this particular offer against your visit fee to ensure it represents value for you. We advise Cardholders to review full Conditions of access below before visiting.

Specialising in the art of Iberian ham, blending a Spanish tapas bar experience offering premium cured meats, cheeses and wines. Enjoy a good plate in a quiet place whilst waiting for your flight.",https://my.prioritypass.com/en-GB/lounges/spain/alicante-elche/alc1d-enrique-tomas,"1. Cardholders can use their lounge visit entitlement to receive EUR23 off the bill (valid on all menus). Each EUR23 deduction represents a single lounge visit within the Cardholder’s existing lounge visit allocation for which the Cardholder will, where applicable, be charged. E.g. if a Cardholder registers 1 Guest they will receive EUR46 off their bill which will be charged as 1 Cardholder visit + 1 Guest visit on their account. Only 1 Card per visit per Cardholder will be accepted and at point of registration. 2. The EUR23 is valid for the purchase of any meal and/or drinks (valid on all menus). To be eligible, Cardholders must present a valid Card and Boarding Pass with confirmed same-day travel before placing an order. 3. EUR23 is non-transferable & cannot be exchanged for cash substitute or refund if the final bill is lower than EUR23 per person. 4. Cardholder is responsible for the balance if total final bill exceeds EUR23 per person. Any remaining balance cannot be used towards gratuity. 5. Priority Pass and its Affiliates Companies shall not be liable should the offer value be less than Customers lounge visit entitlement. Customers who pay for lounge and guest visits are advised to review programme Conditions of Use prior to accessing the offer. 6.	This location is offered as an alternative to a lounge visit and other airport experiences. Using entitlements repeatedly within a single airport trip may result in charges from your benefit provider.","Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Soft drinks
Wi-Fi",alc1d-enrique-tomas,Alicante-Elche Airport,Unknown,Alicante
Spain,ALC,LOUNGE,Sala VIP Costa Blanca,"Alicante–Elche, Terminal",04:00 - 23:00 daily,https://my.prioritypass.com/en-GB/lounges/spain/alicante-elche/alc-sala-vip-costa-blanca,"No smoking (including vaping), No dress code, Children under 5 years admitted free, Children under 18 years must be accompanied by an adult","Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Televisions
Wi-Fi",alc-sala-vip-costa-blanca,Alicante-Elche Airport,Unknown,Alicante
India,AMD,LOUNGE,The Lounge,"Sardar Vallabhbhai Patel International, Terminal 2",24 hours daily,https://my.prioritypass.com/en-GB/lounges/india/sardar-vallabhbhai-patel-international/amd7-the-lounge,"No smoking (including vaping), No dress code, Children are not admitted","Air conditioning
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Televisions
Wi-Fi",amd7-the-lounge,Sardar Vallabhbhai Patel International Airport,Terminal 2,Ahmedabad
India,AMD,LOUNGE,The Lounge,"Ahmedabad SVBP International, Terminal 1",24 hours daily,https://my.prioritypass.com/en-GB/lounges/india/sardar-vallabhbhai-patel-international/amd8-the-lounge,Maximum 3 hour stay - Children under 12 years are admitted free.,"Air conditioning
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Televisions
Wi-Fi",amd8-the-lounge,Sardar Vallabhbhai Patel International Airport,Terminal 1,Ahmedabad
Jordan,AMM,LOUNGE,Plaza Premium Lounge,"Amman Queen Alia International, Terminal",24 hours daily,https://my.prioritypass.com/en-GB/lounges/jordan/queen-alia-international/amm4-plaza-premium-lounge,Maximum 2 hour stay - Children under 2 years are admitted free - Family space available - Separate smoking room available.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Showers
Soft drinks
Televisions
Wi-Fi",amm4-plaza-premium-lounge,Queen Alia International Airport,Unknown,Amman
Jordan,AMM,LOUNGE,Crown Lounge,"Amman Queen Alia International, Terminal",24 hours daily.,https://my.prioritypass.com/en-GB/lounges/jordan/queen-alia-international/amm1-crown-lounge,"Access is permitted 3 hours prior to scheduled flight departure - Access may be restricted due to space constraints - Limited to two guests per cardholder, subject to a per person charge, where applicable - Children under 2 years are admitted free - Children under 16 years must be accompanied by an adult - Alcoholic drinks are not available during the month of Ramadan - Separate prayer room available - Separate smoking room available.","Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Showers
Soft drinks
Televisions
Wi-Fi",amm1-crown-lounge,Queen Alia International Airport,Unknown,Amman
Indonesia,AMQ,LOUNGE,Concordia Lounge,"Ambon Pattimura International, Terminal",06:00 - 16:00 daily,https://my.prioritypass.com/en-GB/lounges/indonesia/pattimura/amq-concordia-lounge,Maximum 3 hour stay - Children under 2 years are admitted free - Soft drinks limited to tea and juice only - Separate smoking room available.,"Air conditioning
Digital card accepted
Flight information
Newspapers / magazines
Wi-Fi",amq-concordia-lounge,Pattimura Airport,Unknown,Ambon
Netherlands,AMS,LOUNGE,Aspire Lounge (No.26),"Amsterdam Schiphol, Departure Hall 1","06:00 - 21:00 daily
Note: Hours may vary according to flight schedules.
Lounge doors close at 21:00.
Due to peak seasonal activity it is expected this lounge will see an increase in the number of guests. Therefore, access may be periodically restricted due to space constraints.",https://my.prioritypass.com/en-GB/lounges/netherlands/amsterdam-schiphol/ams2-aspire-lounge-no-26,"No smoking (including vaping), Dress code: Smart casual, Children under 2 years admitted free, Children under 12 years must be accompanied by an adult","Air conditioning
Alcoholic drinks (Standard)
Alcoholic drinks age limit
Digital card accepted
Disabled access
Flight information
Soft drinks
Televisions
Wi-Fi",ams2-aspire-lounge-no-26,Amsterdam Airport Schiphol,Departure Hall 1,Amsterdam
Netherlands,AMS,LOUNGE,Aspire Lounge (No.41),"Amsterdam Schiphol, Departure Hall 2","06:00 - 21:00 daily
Note: Lounge doors close at 20:30.
Hours may vary according to flight schedules.
Due to peak seasonal activity it is expected this lounge will see an increase in the number of guests. Therefore, access may be periodically restricted due to space constraints.",https://my.prioritypass.com/en-GB/lounges/netherlands/amsterdam-schiphol/ams-aspire-lounge-no-41,Access is permitted 3 hours prior to scheduled flight departure - Children under 2 years are admitted free - Children under 12 years must be accompanied by an adult - Alcoholic drinks are only available for passengers 18 years of age or older - Smart casual dress at all times.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Showers
Soft drinks
Televisions
Wi-Fi",ams-aspire-lounge-no-41,Amsterdam Airport Schiphol,Departure Hall 2,Amsterdam
Netherlands,AMS,REFRESH,XpresSpa,"Amsterdam Schiphol, Departure Hall 2","07:00 - 21:00 daily
Note: For Cardholders who pay for individual visits or guest visits, please check this particular offer against your visit fee to ensure it represents value for you. We advise Cardholders to review full Conditions of access below before visiting.",https://my.prioritypass.com/en-GB/lounges/netherlands/amsterdam-schiphol/ams4s-xpresspa,"1. Cardholders can use their lounge visit entitlement to take advantage of a face mask with a 20 minute autonomous massage session on a massage lounger (a US$45 value). 2. Treatment represents a  single lounge visit within the Cardholder's existing lounge visit allocation for which the Cardholder will, where applicable, be charged. For example, if a Cardholder registers 1 Guest they will be charged as 1 Cardholder visit + 1 Guest visit on their account. Only 1 card per visit per Cardholder will be accepted and at point of registration. 3. To be eligible, Cardholders must present a valid Card and Boarding Pass with confirmed same-day travel before treatment. 4. Cardholder is responsible for all additional charges incurred. 5. XpresSpa usage is subject to availability. 6. Priority Pass and its Affiliates Companies shall not be liable should the offer value be less than Customers lounge visit entitlement. Customers who pay for lounge and visits are advised to review programme Conditions of Use prior to accessing the offer.","Air conditioning
Digital card accepted
Disabled access",ams4s-xpresspa,Amsterdam Airport Schiphol,Departure Hall 2,Amsterdam
Chile,ANF,LOUNGE,Salones VIP Pacific Club,"Antofagasta Andres Sabella Galvez, Terminal","Monday: 24 hours
Tuesday: 24 hours
Wednesday: 24 hours
Thursday: 24 hours
Friday: 24 hours
Saturday: 00:00 - 20:00
Sunday: 07:30 - 00:00",https://my.prioritypass.com/en-GB/lounges/chile/cerro-moreno-international/anf1-salones-vip-pacific-club,Maximum 6 hours stay - Children under 2 years are admitted free.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Flight information
Soft drinks
Wi-Fi",anf1-salones-vip-pacific-club,Andrés Sabella Gálvez International Airport,Unknown,Antofagasta
Antigua and Barbuda,ANU,LOUNGE,Executive Lounge,"St. Georges V. C. Bird Intl, Terminal","11:00 - 18:00 daily.
Note: Closed: 25 Dec.",https://my.prioritypass.com/en-GB/lounges/antigua-and-barbuda/v-c-bird-international/anu1-executive-lounge,"Maximum 3 hour stay - Limited to five guests per cardholder, subject to a per person charge, where applicable - Children under 2 years are admitted free - Complimentary alcoholic drinks are limited one per adult (local beer and wine only) - Smart casual dress at all times.","Air conditioning
Alcoholic drinks (Standard)
Alcoholic drinks (Premium-brand)
Digital card accepted
Disabled access
Flight information
Massage chairs
Newspapers / magazines
Soft drinks
Televisions
Wi-Fi",anu1-executive-lounge,V. C. Bird International Airport,Unknown,Osbourn
